dataset,training_ratio,model,training_time,predict_time,error,model_size
diabetes,0.00031622776601683794,QDA,0.0008469399999967207,0.011548050000055808,0.1595987468619681,923.9999999999999
diabetes,0.00031622776601683794,LDA,0.001271050000013929,0.0011297199999944496,0.20686943712525155,483.00000000000006
diabetes,0.00031622776601683794,Decicision Tree,0.0005642100000386562,0.003040889999988394,0.20560177597045584,32.4
diabetes,0.00031622776601683794,Random Forrest,0.29007017000001273,0.35228826000000035,0.14537438536069214,16796.0
diabetes,0.00031622776601683794,AdaBoost,0.029541149999977277,0.0797087200000078,0.1833751737587917,429.2
diabetes,0.00031622776601683794,kNN,0.0004478499999777341,1.03922033000008,0.13931824311707713,0
diabetes,0.00031622776601683794,Logistic Regression,0.007066140000051746,0.0012516499999264852,0.16789974895744725,0
diabetes,0.00031622776601683794,Neural Network,0.10547790000000533,0.04283035000000837,0.4063009606008423,72961.99999999999
diabetes,0.00035564803062231287,QDA,0.0008001499999863882,0.011515219999955662,0.14751965808419262,923.9999999999999
diabetes,0.00035564803062231287,LDA,0.00119608000009066,0.0010866499999792724,0.20062864374779563,483.00000000000006
diabetes,0.00035564803062231287,Decicision Tree,0.0005527900000743102,0.0031465200000184265,0.20611630946700138,34.8
diabetes,0.00035564803062231287,Random Forrest,0.287692399999969,0.3492840800000067,0.14518558476316934,17224.399999999998
diabetes,0.00035564803062231287,AdaBoost,0.030427880000115693,0.07849339999997937,0.1797381688416772,433.2
diabetes,0.00035564803062231287,kNN,0.00045498000004045024,1.0196447400000124,0.13924770223448618,0
diabetes,0.00035564803062231287,Logistic Regression,0.0071281199999702945,0.0012263200000234066,0.16210709765762776,0
diabetes,0.00035564803062231287,Neural Network,0.01607780999997885,0.0424526600000263,0.4745720865578124,72961.99999999999
diabetes,0.0003999823395608933,QDA,0.0008588499998495535,0.0115260600001875,0.14519388369053302,923.9999999999999
diabetes,0.0003999823395608933,LDA,0.0012721699999929115,0.0011203900000964495,0.18392290296479183,483.00000000000006
diabetes,0.0003999823395608933,Decicision Tree,0.000571100000070146,0.0031174699998246067,0.20666611340484242,44.800000000000004
diabetes,0.0003999823395608933,Random Forrest,0.2905776299999161,0.39223377000007525,0.1449552895288284,22632.0
diabetes,0.0003999823395608933,AdaBoost,0.030214569999998272,0.07874714999998106,0.17972779518247267,433.2
diabetes,0.0003999823395608933,kNN,0.0004646200000024691,1.0192713599999024,0.13989916803253177,0
diabetes,0.0003999823395608933,Logistic Regression,0.007135059999973237,0.001234470000008514,0.16376065893483266,0
