dataset,training_ratio,model,training_time,predict_time,error,model_size
diabetes,0.5,QDA,0.05472123999970791,0.01892072000009648,0.2292652160201829,923.9999999999999
diabetes,0.5,LDA,0.13477869999987888,0.001954380000461242,0.1378744875433617,483.00000000000006
diabetes,0.5,Decicision Tree,0.34861701999980144,0.012517610000213607,0.20452932828760645,73476.4
diabetes,0.5,Random Forrest,7.440629439999611,0.8349622700003236,0.13949858088930936,7033901.200000001
diabetes,0.5,Random Forrest (No Bootstrap),10.656688769999528,0.9590625199998611,0.14417967518133082,10936262.0
diabetes,0.5,SVM,0.8205204700007016,0.002205259999027476,0.13675496688741723,42.00000000000001
diabetes,0.5,AdaBoost,4.143222920001063,0.2019470500003081,0.13615381583096817,750.0
diabetes,0.5,kNN,0.01256355999976222,4.505201469999884,0.15303926206244087,0
diabetes,0.5,Logistic Regression,0.343540380000195,0.001880440000240924,0.13801048565121413,0
diabetes,0.5,Neural Network,19.640637640000566,0.003931509999529226,0.1493180384736676,553.9999999999999
